,CAID,Name,Pattern,count
9955,492909,LYCAMOBILE DISTRIBUTION L,LYCAMOBILE,1
9956,492909,WWW REISS CO UK,WWW,1
9957,492909,PLANET PHONECARDS,PLANET,1
9958,492909,CRYSTAL HOLIDAYS IE,CRYSTAL,1
9959,492909,OFFICIAL LEVI S STORE,OFFICIAL,1
9960,492909,JOJO MAMAN BEBE,JOJO,1
9961,492909,TERRAVISION LONDON,TERRAVISION,1
9962,492909,WWW TRAVELREPUBLIC ES,WWW,1
9963,492909,CAPEZIO COM,CAPEZIO,1
9964,492909,IRISH FERRIES LIMITED,IRISH,1
9965,492909,ESVOCAMPINGSHOP COM,ESVOCAMPINGSHOP,1
9966,492909,WWW LADBROKES COM,WWW,1
9967,492909,TRAVEL RESERVATION,TRAVEL,1
9968,492909,MYPROTEIN,MYPROTEIN,1
9969,492909,WU  ,WU,2
9970,492909,HEADSPACE MEDITATION LTD,HEADSPACE,1
9971,492909,Stena Line Ltd,Stena,1
9972,492909,GUCCI COM,GUCCI,1
9973,492909,KLM SPAIN,KLM,3
9974,492909,AVIS CORDOBA RAILWAY,AVIS,10
9975,492909,YSL YSL COM,YSL,1
9976,492909,Alamo Rent A Car Germany,Alamo,1
9977,492909,National,National,1
9978,492909,UNIEURO SRL,UNIEURO,1
9979,492909,MASSIMODUTTI COM,MASSIMODUTTI,1
9980,492909,WWW EVANSCYCLES COM,WWW,1
9981,492909,PARK CHRISTMAS SAVINGS,PARK,1
9982,492909,M AND M DIRECT LTD,M,1
9983,492909,WWW TOMBOLA ES,WWW,1
9984,492909,NET A PORTER COM,NET,1
9985,492909,YANKEE CANDLE,YANKEE,1
9986,492909,THOMSON AIRWAYS,THOMSON,1
9987,492909,FREEPRINTSAPP COM,FREEPRINTSAPP,1
9988,492909,ESPN  ,ESPN,1
9989,492909,lastminute com BLQ CGN  ,lastminute,9
9990,492909,EXODUS TRAVELS,EXODUS,1
9991,492909,SKY BETTING GAMING,SKY,1
9992,492932,AIR FRANCE  ,AIR,3
9993,492932,HERMES SELLIER,HERMES,1
9994,492932,Nu Skin Pharmanx,Nu,1
9995,492932,WWW ACHICA COM,WWW,1
9996,492932,ELEPHANT CO UK,ELEPHANT,1
9997,492932,AIR MALTA P C,AIR,1
9998,492932,WWW JOHNLEWIS COM,WWW,1
9999,492932,UTILITY WAREHOUSE,UTILITY,1
10000,492932,UW CASHBACK CARD,UW,1
10001,492932,PGL TRAVEL LIMITED,PGL,1
10002,492932,WWW ARTS AC UK,WWW,2
10003,492932,SPORTSDIRECT COM,SPORTSDIRECT,1
10004,492932,FEELUNIQUE COM,FEELUNIQUE,1
10005,492932,DAVID LLOYD LEISURE,DAVID,1
10006,492932,TM LEWIN SONS,TM,1
10007,492932,Kivuto Solutions Limited,Kivuto,1
10008,492932,WWW TENPIN CO UK,WWW,1
10009,492932,OXFAM GB OSO,OXFAM,3
10010,492932,CARTIER E BOUTIQUE,CARTIER,2
10011,492932,WWW SWAROVSKI COM,WWW,2
10012,492932,UNIFORM WARES LTD,UNIFORM,1
10013,492932,WWW ASOS COM,WWW,1
10014,492932,THE TRAVEL GATEWAY,THE,1
10015,492932,LYCAMOBILE SP Z O O,LYCAMOBILE,1
10016,492932,MIGHTY DEALS,MIGHTY,1
10017,492932,THE UNIVERSITY OF LIVERPO,THE,1
10018,492932,Enterprise Rent A Car UK,Enterprise,2
10019,492932,NEWSQUEST MEDIA,NEWSQUEST,1
10020,492932,TEEOFFTIMES CO UK,TEEOFFTIMES,1
10021,492932,LAITHWAITES WINE,LAITHWAITES,1
10022,492932,AMEX TRAVEL MONEY,AMEX,1
10023,492932,ABERCROMBIE AND KENT LTD,ABERCROMBIE,1
10024,492932,PP ONLINE,PP,1
10025,492932,GODADDY COM EUROPE,GODADDY,1
10026,492932,TRAVEL RESERVATION,TRAVEL,1
10027,492932,WU  ,WU,3
10028,492932,NATIONAL EXPRESS LIMITED,NATIONAL,1
10029,492932,HEADSPACE MEDITATION LTD,HEADSPACE,1
10030,492932,COMPANIES HOUSE,COMPANIES,1
10031,492932,WWW TEMPORARYCOVER COM,WWW,1
10032,492932,KLM UK  ,KLM,1
10033,492932, IMPRINT,,1
10034,492932,HOTELS COM ,HOTELS,10
10035,492932,Alamo Rent A Car,Alamo,1
10036,492932,AVON COSMETICS LTD,AVON,1
10037,492932,national co uk,national,1
10038,492932,LEARNDIRECT LIMITED,LEARNDIRECT,2
10039,492932,SOLAGLAS LTD,SOLAGLAS,1
10040,492932,PartyLite com,PartyLite,1
10041,492932,WWW MANDMDIRECT PL,WWW,2
10042,492932,RENTALCARS COM,RENTALCARS,1
10043,492932,THOMSON AIRWAYS,THOMSON,1
10044,492932,LANCASTER UNIVERSITY,LANCASTER,1
10045,492932,FREEPRINTSAPP COM,FREEPRINTSAPP,1
10046,459519,AIR FRANCE  ,AIR,1
10047,459519,GEANT CG ,GEANT,7
10048,459519,AUCHAN LOUVROIL,AUCHAN,5
10049,459519,ETAP HOTEL,ETAP,1
10050,459519,ORANGE FAC,ORANGE,1
10051,459519,ZETURF FRANCE,ZETURF,1
10052,459519,FORMULE    ,FORMULE,5
10053,459519,DEEZER,DEEZER,1
10054,459519,AUTOGRILL NEMOUR,AUTOGRILL,1
10055,459519,CORA,CORA,2
10056,459519,PATAGONIA,PATAGONIA,1
10057,459519,INTERMARCHE DRIV,INTERMARCHE,1
10058,459519,OLOTELS COM,OLOTELS,1
10059,459519,AMOMA COM,AMOMA,1
10060,459519,IBIS,IBIS,1
10061,459519,HOTEL IBIS,HOTEL,1
10062,459519,A R E A VAD,A,1
10063,459519,MERCURE,MERCURE,1
10064,459519,YVES ROCHER CH,YVES,3
10065,459519,MARIONNAUD ,MARIONNAUD,1
10066,459519,DISNEY VACANCES,DISNEY,1
10067,459519,KLM NETHERLA ,KLM,1
10068,459519,APRR AUTOROUTE,APRR,1
10069,446365,BEWLEYS LEEDS ONLINE,BEWLEYS,2
10070,446365,ALOFT LONDON EXCEL,ALOFT,1
10071,446365,SKRILL GBP,SKRILL,1
10072,446365,BEALES,BEALES,1
10073,446365,OVO ENERGY LIMITED,OVO,1
10074,446365,CARDS GALORE,CARDS,1
10075,446365,LE MERIDIEN PICCADILLY,LE,1
10076,446365,P O CRUISES,P,1
10077,446365,HM REVENUE CUSTOMS SELF A,HM,4
10078,446365,KENYA AIR,KENYA,1
10079,446365,I AND S STOVES LIMITED,I,1
10080,446365,WASHSTATION LTD,WASHSTATION,1
10081,446365,LUSH HAIR EXTENSIONS LTD,LUSH,1
10082,446365,IZ Rachel Waldock,IZ,8
10083,446365,    INTERNET LIMITED,,1
10084,446365,CHAIN REACTION CYCLES LTD,CHAIN,1
10085,446365,MUSIC GLUE LIMITED,MUSIC,1
10086,446365,MOORCROFT GROUP,MOORCROFT,1
10087,446365,CARAVAN ACCESSORY SHOP LT,CARAVAN,1
10088,446365,REGIS UK LYNCHGATE,REGIS,1
10089,446365,STAYSURE CO UK LIMITED,STAYSURE,1
10090,446365,DAVID LLOYD LEISURE LTD,DAVID,1
10091,446365,SEVERN TRENT WATER LTD,SEVERN,1
10092,446365,NOVOTEL EDINBURGH CENTRE,NOVOTEL,1
10093,446365,MEDICANIMAL COM,MEDICANIMAL,1
10094,446365,FORCES WAR RECORDS INIT,FORCES,2
10095,446365,KAN FOODS,KAN,1
10096,446365,LAWTON HATHAWAY LTD,LAWTON,1
10097,446365,RYANAIR  NLY R,RYANAIR,5
10098,446365,HOSTELBOOKERS COM,HOSTELBOOKERS,1
10099,446365,KAREN MILLEN LTD,KAREN,1
10100,446365,COAST TRANSACTIONAL WEBSI,COAST,1
10101,446365,QUICK QUID,QUICK,1
10102,446365,MERCURE HATFIELD OAK HOTE,MERCURE,1
10103,446365,HOLIDAY INN EXPRESS COM,HOLIDAY,1
10104,446365,RILEYS,RILEYS,1
10105,446365,ANGLIAN WATER SERVICES,ANGLIAN,1
10106,446365,UNITED UTILITIES,UNITED,1
10107,446365,JURYS INN BIRMINGHAM,JURYS,5
10108,446365,THE CELTIC MANOR RESORT,THE,1
10109,446365,PP ONLINE,PP,1
10110,446365,SIMPLYHAIR,SIMPLYHAIR,1
10111,446365,RAMADA HOTEL,RAMADA,2
10112,446365,OASIS TRANSACTIONAL,OASIS,1
10113,446365,YORKSHIRE WATER,YORKSHIRE,1
10114,446365,NORBURY WHARF ECOM,NORBURY,1
10115,446365,SOUTH EAST WATER,SOUTH,1
10116,446365,GARDINER POLE SYSTEMS LTD,GARDINER,1
10117,446365,SUPERFINE MANUFACTURING L,SUPERFINE,1
10118,446365,AIR ARABIA A ,AIR,6
10119,446365,INSULATION SHOP LIMITED,INSULATION,1
10120,446365,ACTIV CAMPS,ACTIV,1
10121,446365,TAUNTON DEANE BOROUGH COU,TAUNTON,2
10122,446365,SASSOON ACADEMY ESHOP,SASSOON,1
10123,446365,A  ALL CARS,A,1
10124,446365,ARIK AIR WEB W ,ARIK,2
10125,446365,FIVER LONDON LIMITED,FIVER,1
10126,446365,SOFITEL ST JAMES,SOFITEL,1
10127,446365,JACRO CINEMA SALES,JACRO,1
10128,446365,LAURA ASHLEY,LAURA,1
10129,446365,RCI EUROPE,RCI,1
10130,446365,TRANSLINK WEB PAYMENTS,TRANSLINK,1
10131,446365,SOUTHERN WATER,SOUTHERN,1
10132,446365,CARLTON HOTEL,CARLTON,1
10133,446365,MUG BUG,MUG,1
10134,446365,KCL FINANCE ONLINE,KCL,1
10135,446365,TTT MONEYCORP LIMITED,TTT,1
10136,446365,DEALS U LTD,DEALS,1
10137,446365,SHERATON PARK LANE,SHERATON,1
10138,446365,FRENCH CONNECTION CUSTOME,FRENCH,1
10139,446365,KRISPY KREME SAGEPAY,KRISPY,1
10140,446365,POWER NI ENERGY LTD,POWER,1
10141,446365,MORSES CLUB LTD,MORSES,1
10142,446365,SQUIDCARD,SQUIDCARD,1
10143,446365,DAYS HOTEL,DAYS,1
10144,446365,MOTORMILE FINANCE UK LTD,MOTORMILE,1
10145,451420,BOTTINS INDISPOENCABLES D,BOTTINS,1
10146,451420,QUALICARE VAUGHAN,QUALICARE,1
10147,451420,BUSINESS ENERGY GROUP INC,BUSINESS,1
10148,451420,GGB EXHAUST TECHNOLOGIES,GGB,1
10149,451420,BRINK S CANADA LTD ,BRINK,1
10150,451420,RYDER VANCOUVER,RYDER,4
10151,451420,DT ELECTRIC,DT,1
10152,451420,A PLUS AWNINGS LTD,A,1
10153,451420,TRAVEL NATION CANADA,TRAVEL,1
10154,451420,MICROSPEC TIX ,MICROSPEC,1
10155,408912,DOUBLETREECAMBRIDGE,DOUBLETREECAMBRIDGE,1
10156,408912,MULTISAFEPAY COM,MULTISAFEPAY,1
10157,489187,DOUBLE TREE BY HILTON AQA,DOUBLE,1
10158,489187,GRAND MILLENNIUM HOTEL AM,GRAND,1
10159,489187,ARJAAN ROTANA HOTEL,ARJAAN,1
10160,489187,DAYS INN HOTEL AQABA,DAYS,1
10161,489187,KEMPINSKI HOTEL ISHTAR DE,KEMPINSKI,2
10162,420785,HERMES CREATIVE AWARDS,HERMES,1
10163,420785,NEXCHECK,NEXCHECK,1
10164,420785,PAYCHECK ADVANCE DAYTON,PAYCHECK,1
10165,420785,PASSION CONFERENCES,PASSION,1
10166,420785,TELMATE LLC,TELMATE,2
10167,420785,FORT WORTH ZOOLOGICAL ASS,FORT,3
10168,420785,LARUE CHIC BOUTIQUE INT,LARUE,1
10169,420785,DENTAL      ,DENTAL,1
10170,421107,KUWAIT AIRWAYS,KUWAIT,1
10171,421107,JAZEERA AIRWAYS,JAZEERA,1
10172,463818,LIFENET INC,LIFENET,1
10173,463818,PIKEPASS OKC STORE,PIKEPASS,7
10174,463818,APMEX COM,APMEX,1
10175,463818,HOMEPRO INC,HOMEPRO,1
10176,463818,ABCWUA,ABCWUA,1
10177,430792,THREE RIVERS AMBULANCE,THREE,1
10178,430792,GECU,GECU,1
10179,430792,GTE FEDERAL CREDIT UNION,GTE,1
10180,430792,ALPHAGRAPHICS OF GILBERT,ALPHAGRAPHICS,3
10181,430792,EYECARE ASSOC,EYECARE,1
10182,430792,EYEWEAR UNLIMITED,EYEWEAR,1
10183,430792,THE TIMES,THE,1
10184,430792,UNIVERSITY FIRST FCU,UNIVERSITY,1
10185,430792,GOODWILL INDUSTRIES OF OR,GOODWILL,1
10186,430792,SYLVAN LEARNING,SYLVAN,1
10187,430792,MATTFIRM   MFI,MATTFIRM,1
10188,430792,THE CITIZEN,THE,1
10189,443524,TRI STATE CARE FLIGHT,TRI,1
10190,474455,METRO AMBULANCE LP,METRO,1
10191,474455,WORLD OF BEER FRANCHISING,WORLD,1
10192,474455,BEEF O BRADYS EVENTS,BEEF,1
10193,474455,F W CONSUMER,F,1
10194,474455,RP OLD BIKE BARN,RP,1
10195,474455,ECON O BUG TERMITE PEST,ECON,1
10196,443654,CALIFORNIA FRAGRANCE COMP,CALIFORNIA,1
10197,443654, X ,,1
10198,443654,MOTORCYCLE SUPERSTORE I,MOTORCYCLE,1
10199,443654,PINGO COM IBASIS,PINGO,1
10200,443654,PRIMORIS INSURANCE SCVS,PRIMORIS,1
10201,443654,APPLIANCE PARTS PROS,APPLIANCE,1
10202,443654,PLAXO,PLAXO,1
10203,443654,CITY OF AUSTIN SBDP,CITY,1
10204,443654,ELANCE INC,ELANCE,1
10205,443654,RUGS DIRECT,RUGS,1
10206,443654,HOBBYLOBBY COM,HOBBYLOBBY,1
10207,443654,ANIXTER CLARK TRI ED,ANIXTER,1
10208,443654,IMG ACADEMIES LLP,IMG,1
10209,443654,IXL LEARNING,IXL,1
10210,443654,EXPLORICA INC,EXPLORICA,1
10211,443654,WIX ,WIX,1
10212,443654,THE HONEST COMPANY,THE,1
10213,443654,CLASSMATES,CLASSMATES,1
10214,443654,ULTRA MOBILE,ULTRA,1
10215,443654, TEL COM COLLECTCALL,,2
10216,443654,RINGCENTRAL,RINGCENTRAL,1
10217,443654,MINTED LLC,MINTED,1
10218,443654,GRASSHOPPER GROUP,GRASSHOPPER,1
10219,443654,CODE   SOFTWARE INC,CODE,1
10220,443654,CARRINGTON COURT INC,CARRINGTON,1
10221,443654,WOWPOINTSCOM FTD,WOWPOINTSCOM,8
10222,443654,PHONE CARD PIN COM,PHONE,1
10223,443654,APPIAN CORPORATION,APPIAN,1
10224,443654,BETTERCLOUD,BETTERCLOUD,1
10225,443654,QUIA CORPORATION,QUIA,1
10226,443654,ZOHO CORPORATION,ZOHO,1
10227,443654,ALLIED INTERSTATE,ALLIED,2
10228,443654,ODESK ELANCE E ,ODESK,10
10229,443654,FIRST CLASS FLYER,FIRST,1
10230,443654,SAC NASCAR MEMBERS CLUB,SAC,1
10231,443654,GRABOID,GRABOID,1
10232,443654,INTERMEDIA NET INC,INTERMEDIA,1
10233,443654,SOLAVEI,SOLAVEI,1
10234,443654,HANCOCK S OF PADUCAH,HANCOCK,1
10235,443654,EAGLE VIEW TECHNOLOGIES,EAGLE,1
10236,443654,CRIMSONCUP COFFEE TEA,CRIMSONCUP,1
10237,443654,THESTRT QUANT RATINGS,THESTRT,1
10238,419881,PAISKINCARE,PAISKINCARE,1
10239,419881,ECOCOSE,ECOCOSE,1
10240,419881,GIORDANOIN,GIORDANOIN,1
10241,419881,VUELING DBCCDBCCGA,VUELING,8
10242,419881,PP  CODE,PP,9
10243,419881,AIRBALTICCO  UYOV ,AIRBALTICCO,4
10244,419881,TOGNANA PORCELLANE,TOGNANA,1
10245,419881,CASTELLANII,CASTELLANII,1
10246,419881,CIALDAMIASR,CIALDAMIASR,1
10247,419881,PROFLOWERS,PROFLOWERS,1
10248,419881,MERIDIANAFL DKNYL,MERIDIANAFL,8
10249,419881,ARTS AND DESIGNS,ARTS,1
10250,419881,NAUTICAILLI,NAUTICAILLI,1
10251,419881,VISA MONEY TRANSFER,VISA,1
10252,419881,VOLOTEA S L,VOLOTEA,1
10253,419881,KLM AIRLINE  EOYWH,KLM,2
10254,419881,GIUGLARSNC,GIUGLARSNC,1
10255,419881, X UFFICIO,,1
10256,419881,LAICARTADIR,LAICARTADIR,1
10257,419881,SOUNDCLOUD LTD,SOUNDCLOUD,1
10258,419881,GOL AIR Z SKNE,GOL,1
10259,469029,AMBIANCE COSMETICS INC ,AMBIANCE,1
10260,469029,FROGHEAD INDUSTRIES,FROGHEAD,1
10261,469029,PERFECTHOSTNOW COM,PERFECTHOSTNOW,1
10262,469029,RIVERBY SOLUTIONS,RIVERBY,1
10263,469029,CREVE COEUR CAMERA,CREVE,1
10264,469029,SHOPKEEP COM,SHOPKEEP,2
10265,469029,PREMIUMHOSTPACK COM,PREMIUMHOSTPACK,1
10266,469029,WEB HOSTING,WEB,1
10267,469029,PRCWHOSTSUCCESS COM,PRCWHOSTSUCCESS,1
10268,469029,PRCWHOSTING COM,PRCWHOSTING,1
10269,469029,RESUMEGENIUS ,RESUMEGENIUS,1
10270,469029,WWW SUPPORT LIVE COM,WWW,1
10271,469029,ETHOS CAR SHARE,ETHOS,1
10272,469029,GLOBAL WIDE LLC,GLOBAL,1
10273,469029,EASY HOST BUDDY,EASY,1
10274,469029,IGURUFIX,IGURUFIX,1
10275,469029,MY TOP HOST PRO,MY,1
10276,469029,SDCCD PARKING SERVICES,SDCCD,1
10277,469029,KINETIC ALLIED SOLUTIONS,KINETIC,1
10278,469029,HEDBERG MOVING SOLUTIONS,HEDBERG,1
10279,469029,MODERN RX SUPPLEMENTS,MODERN,1
10280,469029,BESTHOSTINGGEAR COM,BESTHOSTINGGEAR,1
10281,469029,SYSTEMNETWORKSUPPORT COM,SYSTEMNETWORKSUPPORT,1
10282,469029,ACE USA LLC,ACE,1
10283,469029,BUENA VISTA HOME RENTALS,BUENA,1
10284,469029,STABLEHOSTBUILDER COM,STABLEHOSTBUILDER,1
10285,469029,NAMI MONTGOMERY COUNTY,NAMI,1
10286,469029,COFFEE FOR LESS,COFFEE,1
10287,469029,GLOBAL SCONNECT,GLOBAL,1
10288,469029,PRCWT,PRCWT,1
10289,465736,TONYS PIZZERIA,TONYS,1
10290,465736,ROCKIN JOES WATERFOR,ROCKIN,1
10291,465736,MAO AT HOME DUNDRUM,MAO,2
10292,465736,KANUM IE,KANUM,1
10293,465736,CASINOEURO,CASINOEURO,1
10294,465736,EFLOW IE,EFLOW,1
10295,465736,GINA TRICOT AB,GINA,1
10296,465736,ZETURF,ZETURF,1
10297,465736,PURE CLEANSER ULTIMATE,PURE,3
10298,465736,BETFRED,BETFRED,1
10299,465736,  MONEY LTD,,1
10300,465736,THE TRAVEL DEPARTMENT,THE,1
10301,465736,FASTENGINE  ,FASTENGINE,1
10302,465736,RECARGA EN YOIGO VESTA,RECARGA,1
10303,465736,RYANAIR YSF TH ,RYANAIR,5
10304,465736,CASSAVA ENTERPRISES LI,CASSAVA,1
10305,465736,BORD GAIS EIREANN ATT,BORD,2
10306,465736,TOP GAMING EUROPE LIMI,TOP,1
10307,465736,WH ONLINE,WH,1
10308,465736,WHO INTERNET,WHO,1
10309,465736,VODAFONE TOP UP VESTA,VODAFONE,2
10310,465736,VODAFONES ONLINE STOR,VODAFONES,1
10311,465736,EBAYCLASSIFI U S A AD,EBAYCLASSIFI,1
10312,465736,GIFTVOUCHERSHOP CO UK,GIFTVOUCHERSHOP,1
10313,465736,SABATOGO COM,SABATOGO,1
10314,465736,MURRAY MOTORSPORT,MURRAY,1
10315,465736,TRAVELODGE,TRAVELODGE,1
10316,465736,ELANCE EEC,ELANCE,1
10317,465736,WWWCLUBSTOHIRECOM,WWWCLUBSTOHIRECOM,1
10318,465736,EIRCOM,EIRCOM,1
10319,465736,CAPITAL SPREADS,CAPITAL,1
10320,465736,SWISSQUOTE BANK SA,SWISSQUOTE,1
10321,465736,IRONFX GLOBAL LIMITED,IRONFX,1
10322,465736,IG COM,IG,1
10323,465736,PILOT FASHION,PILOT,1
10324,465736,FNTC RE HELP LINE INTE,FNTC,6
10325,480162,BLUE GRASS TOURS,BLUE,1
10326,480162,HOUSTON BALFOUR,HOUSTON,1
10327,480162,EXTREME SALES,EXTREME,1
10328,487271,DISCOVER BANFF TOURS,DISCOVER,1
10329,487271,WILDPLAY LTD,WILDPLAY,1
10330,487271,THE WAR AMPS,THE,1
10331,487271,TRUPANION,TRUPANION,1
10332,487271,BASKITS INC,BASKITS,1
10333,487271,MOBILICITY,MOBILICITY,1
10334,487271,AIR NZ  ,AIR,1
10335,487271,SHERIDAN NURSERIES LTD,SHERIDAN,1
10336,487271,FASTENAL CANADA ONMAR,FASTENAL,8
10337,487271,ROYAL CONSERVATORY EXAMIN,ROYAL,1
10338,487271,CLUB   TREVOR LINDEN FIT,CLUB,2
10339,487271,LA WEIGHT LOSS,LA,1
10340,487271,LEPOINTDEVENTE COM,LEPOINTDEVENTE,1
10341,487271,CHINA EASTE  ,CHINA,1
10342,487271,LOT AIRLINE  D STH,LOT,1
10343,487271,LACSA AIR  ,LACSA,9
10344,487271,LEUCAN INC,LEUCAN,1
10345,487271,PUBLIC MOBILE,PUBLIC,1
10346,487271,TED BAKER CANADA,TED,1
10347,487271,RBC OTTAWA BLUESFEST,RBC,1
10348,487271,PORTER AIR  ,PORTER,6
10349,487271,AMJ CAMPBELL TORONTO EAST,AMJ,2
10350,487271,SHES FIT BURQUITLAM,SHES,5
10351,487271,GLOBEANDMAIL RECOGNITION,GLOBEANDMAIL,1
10352,487271,HABITAT FOR HUMANITY GREA,HABITAT,1
10353,487271,VISTAPR Website Pkg,VISTAPR,1
10354,487271,MARKET AMERICA,MARKET,1
10355,487271,WEST COAST FLOAT,WEST,1
10356,487271,DELTA AIR  ,DELTA,8
10357,487271,JUVENILE DIABETES RESEARC,JUVENILE,1
10358,487271,NORAHGUIDE COM,NORAHGUIDE,1
10359,487271,ALASKA AIR  ,ALASKA,10
10360,487271,LOCCITANE WEB CANADA,LOCCITANE,1
10361,487271,WWW LEXUSOFKELOWNA COM,WWW,1
10362,487271,KOODO TOP UP REAPPROV,KOODO,1
10363,487271,LUFA FARMS,LUFA,1
10364,492119,AMIGOS MUSEO PRADO,AMIGOS,1
10365,492119,ORANGE RECOBRO,ORANGE,1
10366,492119,IBIS STYLES RAMIRO I,IBIS,1
10367,492119,DECORARCONARTE FORJANATUR,DECORARCONARTE,1
10368,492119,  EL CORTE INGLES DEPA,,3
10369,492119,GENERALI ESPA A SA DE SEG,GENERALI,1
10370,492119,ECOMMERCE CEPSA,ECOMMERCE,1
10371,492119,NO BILBAO EXHIBITION CENT,NO,1
10372,492119,IBIS HOTEL IRUN,IBIS,1
10373,492119,NO CAMPO NACIONES,NO,1
10374,492119,PU AIRPORT AND FERIA,PU,1
10375,492119,HOTEL IBIS GIRONA,HOTEL,1
10376,492119,NO PUENTE PAZ,NO,2
10377,492119,IB BARCELONA CENTRO SAGRA,IB,4
10378,498707,kopernik org pl,kopernik,1
10379,498707,Pizza Express  ,Pizza,1
10380,498707,allsports pl,allsports,1
10381,498707,Kadoro,Kadoro,1
10382,498707,PayU Allegro,PayU,1
10383,498707,Ogloszenia Wroclaw,Ogloszenia,1
10384,498707,awai pl,awai,1
10385,498707,aptekagemini pl,aptekagemini,1
10386,498707,INTERSPORT NSR ,INTERSPORT,1
10387,498707,Doladowania Play,Doladowania,1
10388,498707,Vobis,Vobis,1
10389,498707,szopeneria pl,szopeneria,1
10390,498707,Max Time,Max,1
10391,498707,pocztazdrowia pl,pocztazdrowia,1
10392,498707,eplaton pl,eplaton,1
10393,498707,bonito pl,bonito,1
10394,498707,Termedia,Termedia,1
10395,498707,Legimi com,Legimi,1
10396,498707,sklep ochnik com,sklep,1
10397,498707,dominospizza pl,dominospizza,1
10398,498707,praktiker pl,praktiker,1
10399,498707,delikatesy darboven pl,delikatesy,1
10400,498707,L OCCITANE EN PROVENCE,L,1
10401,498707,jysk pl,jysk,1
10402,451812,Villa Getaways PTY,Villa,1
10403,451812,UNITED BENEFITS ,UNITED,1
10404,451812,NETREGISTRY,NETREGISTRY,1
10405,451812,FOOD MATTERS TV PT,FOOD,1
10406,451812,Vortala Pty Ltd,Vortala,1
10407,451812,Wotif com Pty Ltd,Wotif,1
10408,451812,Asia Web Direct co,Asia,1
10409,451812,Jaycar Electronics,Jaycar,1
10410,451812,CampaignMonitor co,CampaignMonitor,1
10411,431771,SALVATORE FERRAGAMO SP,SALVATORE,1
10412,431771,TIM ITALIA SPA,TIM,1
10413,431771,TELECOM ITALIA SPA,TELECOM,2
10414,431771,DOLCE E GABBANA ONLINE,DOLCE,1
10415,431771,EMPORIO ARMANI ONLINE,EMPORIO,1
10416,431771,WWWARUBAIT,WWWARUBAIT,1
10417,431771,ARUBA SPA,ARUBA,1
10418,431771,TICKETONE SPA,TICKETONE,1
10419,431771,UNHCR ALTO COMMISSARIA,UNHCR,1
10420,431771,TRIBOO DIGITALE SRL,TRIBOO,1
10421,431771,SODEXO ITALIA SPA,SODEXO,1
10422,431771,REGISTER IT SPA,REGISTER,1
10423,431771,LOTTOMATICA SCOMMESSE,LOTTOMATICA,1
10424,431771,MAX MARA SRL,MAX,1
10425,431771,WEEKEND MAXMARA,WEEKEND,1
10426,431771,MA CO SERVICE,MA,1
10427,431771,DIESEL ONLINE STORE,DIESEL,1
10428,431771,SAVE THE CHILDREN ITAL,SAVE,1
10429,431771,AMNESTY INTERNATIONAL,AMNESTY,1
10430,431771,YOOX S P A,YOOX,4
10431,431771,YSL YSL COM,YSL,2
10432,431771,TOTO CAROVIGNO SPA,TOTO,1
10433,431771,INTERNET BOOKSHOP ITAL,INTERNET,1
10434,476957,SALVATORE FERRAGAMO,SALVATORE,1
10435,476957,FEDEX YYCPC,FEDEX,1
10436,476957,SHOP NHL COM CN,SHOP,1
10437,476957,WORLDPAC INC,WORLDPAC,1
10438,476957,CLUB MONACO CORP,CLUB,1
10439,476957,BOBBI BROWN ONLINE CA,BOBBI,1
10440,476957,THE HOME DEPOT  ,THE,1
10441,476957,SPORTCHEK CA FORZANI ,SPORTCHEK,1
10442,476957,EDIBLE ARRANGEMENTS CA,EDIBLE,1
10443,433239,SCHMITT MUSIC CENTERS ,SCHMITT,3
10444,433239,MICHIGAN EDUCATION ASSOC ,MICHIGAN,1
10445,433239,ACS BILLING SERVICES,ACS,1
10446,433239,PARKER TOYOTA,PARKER,1
10447,433239,TRI COUNTY HEATING CO,TRI,1
10448,433239,CRYSTAL HEATING COOLING,CRYSTAL,1
10449,433239,REGENT SEVEN SEAS CRUISES,REGENT,1
10450,433239,WINE COM,WINE,1
10451,433239,OCEANIA CRUISES,OCEANIA,1
10452,433239,IDPROTECT   ,IDPROTECT,1
10453,433239,DISPLAYFAKE FOODS COM,DISPLAYFAKE,1
10454,433239,WARBY PARKER AUSTIN,WARBY,7
10455,433239,USCB CORPORATION,USCB,1
10456,433239,GERTENS COM,GERTENS,1
10457,433239,ACS MASTERCHECK,ACS,1
10458,433239,AFS,AFS,1
10459,433239,LIBERTY COIN LLC,LIBERTY,1
10460,433239,TECHSUPRT   ,TECHSUPRT,1
10461,433239,FORMSWIFT COM,FORMSWIFT,2
10462,462854,WP ACTIVE DOMAIN,WP,1
10463,462854,WATCHES REDSOL,WATCHES,1
10464,462854,GOOGLE ADWS ,GOOGLE,10
10465,484781,WP PREMIUMSOFT CYB,WP,1
10466,432300,LIMOUSINE SERVICE,LIMOUSINE,1
10467,432300,DELTA SONIC,DELTA,1
10468,432300,ABE S OF MAINE,ABE,1
10469,432300,HOLA AMERICA LLC,HOLA,1
10470,432300,HSUS ORG,HSUS,1
10471,432300,TGTG,TGTG,1
10472,432300,LAWN DOCTOR OF WINCHES,LAWN,1
10473,432300,TENNIS WAREHOUSE,TENNIS,1
10474,432300,SCOTTS LAWN SERVICE,SCOTTS,1
10475,432300,THE HUMANE SOCIETY OF,THE,1
